id,price
631513,167808.94330422374
51815,140964.92037511713
958675,97494.3074290607
78634,173654.4268851175
352678,118932.5504085516
500201,179315.54960488656
543248,201065.50516576492
351296,243519.20396366168
331547,131168.07149826008
178413,125324.5333049927
346255,160537.16393934475
747471,198312.75788242414
119805,79013.40924261304
952217,181944.1830943135
309812,148742.58714937716
418541,75310.0167698981
577465,111147.83881223988
463816,178973.75948647276
306027,136110.59948463307
361880,65961.61836642606
284576,182017.54074218572
142629,127247.49374955172
114032,94844.25137814118
103929,87490.98230123713
532529,73076.53667875224
309706,118082.92836407726
190786,192118.36154535002
221227,134632.7419920937
494229,78250.69819046753
261041,149558.6419475305
878999,209307.88398543594
1432,91621.65819202317
450417,143672.5088736876
258718,84881.27859877222
787056,119124.89475733011
757897,141982.20874997543
19733,104247.28391638478
631370,142447.17958793792
410420,71083.55520249973
693724,175231.07563776034
849758,125979.64111384391
879040,139370.25484103072
229944,156270.68391421813
659502,125981.86583156817
165744,79350.82657326706
353147,97155.87700785213
110164,165167.87865335145
816430,85720.37660626775
49636,121115.14324060365
232465,137498.06022541705
633967,108411.28617674965
383634,77819.80643633161
51751,184246.71448969372
216040,138705.14684252325
166746,209891.89027268262
957565,134638.8532653998
757549,107635.69406300301
446772,194172.98635545463
49631,71794.08902665573
878536,167804.09213724852
272334,93854.97941438112
659395,69989.95039154911
257364,94808.72738278046
415472,111410.23484984359
455659,81361.91366270062
500233,210914.5379898116
138010,189458.87201841088
293712,96779.79477717538
288627,111206.56289890165
316579,110007.11845363141
615396,108514.00437332326
332277,143709.1446507335
339237,109749.48402914067
279330,109919.67042436278
241581,95532.11622658327
364224,89578.58083256368
132327,341242.7715289141
517656,171192.8161953321
166276,103894.7743937923
428187,139584.25936302042
153967,111747.46473294226
944854,140489.88656593484
638291,100470.8629434527
567220,111553.22830645648
515853,112251.46908723058
453676,164402.87033574685
145722,145146.24217781823
73800,96349.43312782525
66904,102550.83247806042
332232,135040.9912606967
295414,99409.55314141963
606748,151528.85705490617
448249,100459.0688684783
636773,179246.19047426715
492357,165845.64671786758
532898,55811.2324849586
855545,105294.37597661625
156022,129831.54654586973
395203,167072.64181409235
455575,181963.33792193772
958867,122841.241246203
351262,107775.05980303198
279110,162675.7096873107
776233,301655.49474313256
453626,168736.61419256672
151251,197151.5336667446
138163,230411.17910671863
74068,133444.67502004793
287450,135239.84702231584
841008,200272.3005764788
556804,83609.23155071044
550679,162935.03497235713
959070,152252.67056264388
331155,96741.8142196148
288626,163513.4619723327
919507,137836.41234133168
659683,138256.89609759115
279666,119517.7384330835
752729,133735.21650681307
615800,140131.65992546608
331396,86933.81828146956
361837,136548.32081986655
651241,181367.8258047792
452574,164284.9145690154
877985,114890.52763875417
44651,243513.32085357714
638987,104306.47618406794
631247,251652.11321005004
155827,75728.99424668278
29749,161278.04405157876
950691,125021.52586409388
831994,238325.13118010564
651266,129950.0275109051
752771,104373.59759848424
500347,133906.20550344686
588349,136742.60774737454
964158,126634.47449670931
214762,109087.39294663596
548222,201693.3676739158
543001,161113.76370934647
577168,104596.60200727422
308565,379766.67873390374
331777,142389.29771692312
282249,91074.72702327368
879399,213283.16756257537
747344,277676.72986414324
383423,148790.70278129977
692320,181481.49865466816
453628,163037.33569394064
693462,208407.98981455344
558394,209287.6594282119
878348,144618.8613568604
213183,97220.96019195124
868880,115595.308822784
536419,158803.91453289872
102136,131438.35169510456
235923,294516.4042299172
615805,162303.80454862432
704894,194031.21291360658
553893,86112.20978198235
4477,118482.19913261491
431596,185017.30370401227
163720,138981.58570028076
235922,275664.5402377617
430946,87068.11193852917
950281,84593.19777852566
193514,89166.97067500162
589917,84152.92330535217
566465,89650.99631471065
626764,123964.31930910729
397444,108317.04764727825
25378,147936.84802479294
532257,81747.47868251527
659446,149122.41891631772
534636,114994.8579387266
949123,195728.84415475235
303733,165205.96052380448
987388,169734.3156612841
519447,103852.77777690277
853526,92985.87414137842
959082,192419.75516031342
532555,106262.19670786282
117498,110253.93899325223
64516,171626.51818905125
256972,139469.88140329893
135626,122008.610357391
369302,184507.29269385067
430926,198484.12990206343
412590,197913.32504141427
650826,98314.94259374337
521180,155208.00511222924
217419,109675.51494281518
84261,146202.3502049178
738199,92109.67988585039
696748,107062.63213334873
50825,180719.13726953894
577258,142879.43990711184
679969,94912.40992700841
679661,164978.3018806782
553872,88274.78932826474
306449,142607.0307211767
850140,172220.5231581038
464109,115137.27924400097
174672,92036.19239248674
247421,68820.0580531773
18315,155895.93255534966
433484,212814.3158817413
878986,209307.88398543594
464774,139146.29748760865
567535,234156.65557970485
440348,177178.48571910503
692623,163231.43731389026
19581,151476.32507406047
781771,153382.12639091717
331441,61683.892309525676
32914,119630.94712703861
877434,100857.42237834627
152258,179469.02994168957
879076,183135.50346067478
963976,136498.80636196944
967623,132904.40715170602
47118,119672.86019111464
7604,61917.55144863376
4506,695763.9897440898
231505,261642.39904538816
339603,211713.21757923078
95814,70297.97568093038
986197,145099.0467024826
422139,73390.41074317646
570430,96292.58256458609
699342,99154.06925020333
508834,88179.98539030658
742442,68180.02063238106
114614,131196.13010004678
831121,78560.9262261294
100821,152253.5415508579
877433,94137.25227332018
616563,109994.7118985375
36107,166378.13613959274
508741,144354.7115951939
879811,127358.73652432946
209822,112572.27626107878
884511,162737.71579849068
565146,142474.4179502953
879003,209307.88398543594
541781,105083.7285332533
159273,184696.26526302722
659673,129627.6996172718
84452,85564.31488714593
397901,113449.2193985683
468130,119671.01868542325
288468,162809.42924855166
127180,141025.3957587521
4491,145294.7886659797
638985,104306.47618406794
42020,104959.3805707476
690819,97556.14400609297
313356,108433.53833553265
850166,138333.82135697728
507286,50716.02830216561
54039,182499.92255403587
743768,141811.8607353871
542138,81759.80982639386
566803,102481.58909350561
386982,129599.30563598097
651253,104826.7730382661
106021,79762.47158652265
57602,189190.99963966032
482733,103687.59393115834
410769,116615.47272411938
142636,112399.02380454686
1459,76997.09583585065
801578,121074.00314859652
831727,137217.53105922806
967980,104160.33330352414
410567,150061.05945305852
303700,214395.47507965358
548193,146026.2275424415
943103,131607.6042659168
448259,134918.3531216231
653098,155475.86593340442
387268,134915.93276595368
996671,100717.73144470253
103875,87717.16731992603
958757,97502.85403817169
680056,109687.81162557974
651777,87945.14202806853
548119,129166.68772063674
30848,64465.06112902916
247395,81611.21584319674
726988,155918.83178588768
825486,109675.51494281518
652811,152103.08659307097
64569,127610.91949646741
383164,116646.99216178236
643954,95178.87007283609
558677,195278.12068450928
958722,119541.5588494257
556705,161355.94364463285
241566,81882.24975802653
472819,99725.49041813824
956652,134873.82468242783
801172,93472.03123013116
585283,192552.16422439858
393343,157139.8656930208
71723,174700.55388034423
89632,104455.80328866716
496827,112090.8746761992
677103,112385.70466600852
460900,141818.0018231696
352638,84552.2101412059
453644,103717.37650711685
64632,192602.41770686183
879776,149301.72515955003
987599,188344.0722333705
123300,70753.82022286682
287470,139735.0369426454
950777,134277.31852556067
464362,126527.55882373033
141978,126873.760880903
433578,191075.85375125505
104066,96149.83337050688
252907,203962.88858090833
542506,97265.49086807872
161258,169519.57571138573
508870,268459.4913723359
532272,81611.21584319674
301013,80934.31393603284
428451,212324.75055918735
469649,88483.4258254377
973108,180904.14900828057
660531,147542.33070644696
260654,87744.74742978864
163932,85159.96660189894
238275,115180.36297452424
596408,183619.28832389612
576372,271289.7840291265
443348,167463.16611651581
541534,143661.49275439378
853820,124262.51561834972
313600,191345.6161861656
491178,102810.70711935632
500115,104712.0348102192
500179,255657.77248563268
521604,194858.94466383732
879818,279580.45222954196
21593,161310.77749738155
243337,130024.26726748457
110017,88075.5514080705
386845,123790.49512141361
986681,110725.09333623968
817035,453341.81522093544
738851,170471.77764402665
466004,169463.8179770061
652326,200499.0321342497
996655,127323.74609053391
497051,72789.46140564168
727593,201014.8738369705
757641,118783.166252794
454431,95648.18267986686
216041,250297.7365864066
35925,100423.63044211529
152580,134807.1730096449
499881,128666.9842351309
882313,121094.73805574981
200691,180756.60895231212
298068,120234.00915449165
541756,89114.8820378587
445271,112060.3440622447
241942,151143.483830821
77222,178149.34992024433
24958,126541.41682622916
743763,258249.44036962744
333653,251411.63157655194
315687,213448.53105468425
457212,166469.20444347756
356961,145958.65884171115
757872,181579.94025093078
77128,194612.78819323255
409182,199188.64269891047
849653,124888.95610344235
103887,92187.09890123407
443042,121313.49430049397
956316,172009.64797313252
500042,154107.68017738085
496852,91929.82413858404
268409,172459.89248236312
420801,167036.54099385353
76984,93887.3651089285
920477,327842.73776052095
438745,139742.9813998025
68780,221135.92953723992
139084,162337.02226198575
878013,93689.94349711819
293515,155831.26606743337
752769,95276.17535861023
950228,87895.41770360868
986509,172905.76038981238
257053,113702.07769232286
695738,150080.1528424271
994230,152669.35496054977
257252,161766.0542162866
389871,146162.07259275776
606679,69091.22889461952
854021,173584.1839281812
431053,279954.6930451313
202409,129403.5304451324
660116,103227.8792543366
986160,126410.43575281568
372490,142870.82665215738
606936,85930.84868640706
692313,144468.38444508286
423582,179515.26595423312
381539,164536.6942766475
738342,84186.9679824792
241558,108918.81684177255
71685,120806.5440213199
214152,122215.07910912392
464669,197677.423442963
213190,252795.47823237733
546993,253781.8884140235
625616,110497.78685720298
284255,91264.3373450285
63929,155908.93422468414
704987,88370.58991672513
653102,143485.46425114607
542169,123775.2860475938
839449,72564.06562225126
142043,96791.7703011588
596415,236673.89397563977
697150,106508.72717255268
365703,149533.2683019208
244235,118579.33101206555
985676,161748.67403714388
853887,184585.0579881458
78454,102211.11891405947
279782,255467.24500040855
542636,249096.12325251574
243220,209036.96680349356
406459,104299.21885579645
253054,207451.8239703246
119758,108712.97809993259
214915,163435.07280395363
16024,115929.19580291415
472844,110904.85192815073
213032,117334.47452729591
987540,274820.9777296104
198693,151913.62494265652
856711,95515.624222919
704988,84148.59987512486
801151,142362.07226818462
272384,149982.7102233099
53782,157919.4344349395
678893,118673.96468176988
362243,89868.15370149244
258786,115969.81962782495
964561,108351.51644135432
287093,206343.75281007594
250191,97504.34748685353
180628,133559.9950065925
153480,488327.1011819847
340176,122140.12191876787
625638,110497.78685720298
625961,114324.75875323692
950073,136007.94815052158
409429,114036.38440890942
878998,209307.88398543594
118367,197816.80761235335
943038,165018.68222472863
295317,118421.5567049284
638261,115012.05426822648
39200,136389.95603125895
898077,99963.3472954506
66923,168965.78576138863
987061,124928.751467048
542836,218009.06446314545
105975,164175.5963293174
453705,209342.02404064243
117479,72932.61824760906
406655,111783.36647999943
230566,144238.27020391563
878526,132679.7720113665
312017,136900.62207575634
409266,124928.751467048
492268,355161.1095879178
986679,188024.2890535044
326435,124502.65183494503
138984,161229.67000782263
71817,229294.26004590304
450440,163899.31593582
166745,231013.20199925147
558309,162433.46710811855
394729,170058.99003447042
652277,174554.06820221257
548185,156378.32666512675
331483,95457.46917560817
293775,139975.44021758245
816388,110211.62219309648
71543,99037.7188130565
403799,102287.49308876628
131320,242892.50260406133
287502,136766.14676430967
258714,86417.87935059788
633741,119796.1710761922
475853,71788.54777614212
441200,196624.13866802564
803245,154968.3676632148
472355,213857.33156475192
548212,213205.4908275544
109977,110779.51335898697
282658,151190.00765389402
394213,114363.34121119019
409041,67507.1587362925
920471,287990.19463312073
651158,100473.12267152572
690405,154819.71474224314
261144,157235.9689227806
652718,251899.34425078522
959033,156208.8747965506
578266,152123.58219870037
341149,137424.30581023847
65584,140377.08829850133
397655,170404.68413489105
123338,152420.31014331587
801134,84031.87404587999
207916,249847.69248627737
652695,210017.5545612849
840841,180837.6685487032
121511,100422.88412774727
858858,111379.26680004029
252939,73356.75452298946
802985,167631.84110595172
124835,72636.81189088715
678892,166536.33348411083
757949,106223.15108364928
660242,144225.051290716
776215,264385.8783310651
180762,169159.2284663402
476315,213426.24498450838
352802,104582.05608573223
653115,192364.90906091142
619067,119851.18868001139
241562,150824.58625001795
